,Tweet Account,Text,Date,Compound,Positive,Negative,Neutral,Tweets Ago
257,@CNN,"Some oddities — like flamethrowers, bookbinding machines and artificial teeth — also made the cut for the Trump adm… https://t.co/93frkbAxPX",Tue Apr 03 23:20:46 +0000 2018,0.1027,0.121,0.777,0.102,58
258,@CNN,China's aerospace and manufacturing industries are key areas of focus on the Trump administration's list of about 1… https://t.co/mdEEPRBkko,Tue Apr 03 23:14:32 +0000 2018,0.0,0.0,1.0,0.0,59
259,@CNN,"The long list of about 1,300 Chinese products that could be subject to US tariffs is here. Key areas of focus inclu… https://t.co/U7FRwwn2dA",Tue Apr 03 23:10:17 +0000 2018,0.0,0.0,1.0,0.0,60
260,@CNN,RT @CNNSitRoom: Stormy Daniels’ lawyer reacts to @sethrogen saying he knew about the alleged affair between the porn star and Donald Trump…,Tue Apr 03 23:08:57 +0000 2018,0.0,0.0,1.0,0.0,61
261,@CNN,Fears of a trade war between the US and China just escalated again. The Trump administration has published a list o… https://t.co/tPoWWmkl3v,Tue Apr 03 23:00:41 +0000 2018,-0.7717,0.0,0.729,0.271,62
262,@CNN,The Mexican ambassador to the US said President Trump's apparent call for the US military to guard the US-Mexico bo… https://t.co/eRvLXgwcwI,Tue Apr 03 22:52:10 +0000 2018,0.0,0.0,1.0,0.0,63
263,@CNN,"2 Florida Republicans call for the ouster of Scott Pruitt, the embattled administrator of the Environmental Protect… https://t.co/oOF2GqIQjw",Tue Apr 03 22:45:51 +0000 2018,0.0,0.0,1.0,0.0,64
264,@CNN,"Prominent California lawmakers are watching closely the shooting at YouTube's headquarters, where police say at lea… https://t.co/iocgKqmD27",Tue Apr 03 22:38:12 +0000 2018,0.3182,0.126,0.874,0.0,65
265,@CNN,"At least three people were wounded and the suspect, a woman, was found dead after a shooting on the campus of YouTu… https://t.co/LpYkq31lwV",Tue Apr 03 22:28:30 +0000 2018,-0.7579,0.0,0.745,0.255,66
266,@CNN,A Cleveland fertility clinic is facing dozens of legal actions after failure of a cryopreservation tank containing… https://t.co/POmV10cWZN,Tue Apr 03 22:16:12 +0000 2018,-0.4215,0.08,0.745,0.176,67
267,@CNN,"President Trump tweets he has been briefed on the shooting at YouTube headquarters and that his ""thoughts and praye… https://t.co/VxlxNzirry",Tue Apr 03 22:01:54 +0000 2018,0.0,0.0,1.0,0.0,68
268,@CNN,Police chief on shooting at YouTube headquarters: The shooter is believed to be a woman and may have died from a se… https://t.co/mt3eL2cy4N,Tue Apr 03 21:52:20 +0000 2018,-0.5574,0.0,0.847,0.153,69
269,@CNN,JUST IN: Law enforcement officials tell CNN that the suspected shooter at YouTube headquarters is dead… https://t.co/81fgchNypt,Tue Apr 03 21:39:17 +0000 2018,-0.2263,0.0,0.894,0.106,70
270,@CNN,"Google Communications tweeted about the shooting at YouTube headquarters, saying that it was ""coordinating with aut… https://t.co/bpPt6vC9LL",Tue Apr 03 21:30:48 +0000 2018,0.0,0.0,1.0,0.0,71
271,@CNN,CNN has learned that the US military is discussing sending more troops to Syria; US President Trump remarked last T… https://t.co/GXPVk36iK1,Tue Apr 03 21:23:23 +0000 2018,0.0,0.0,1.0,0.0,72
272,@CNN,ISIS has claimed responsibility for an attack which killed four Christians in Pakistan's Balochistan province on Ea… https://t.co/ZfjoeSlvGb,Tue Apr 03 21:10:06 +0000 2018,-0.8225,0.0,0.678,0.322,73
273,@CNN,JUST IN: There are a number of patients en route to hospitals after a reported shooting at YouTube headquarters --… https://t.co/0gCg49OVV2,Tue Apr 03 21:05:07 +0000 2018,0.0772,0.067,0.933,0.0,74
274,@CNN,How office buildings are reducing their carbon footprint https://t.co/LIOBVMIMXq https://t.co/V7y2wbMGz0,Tue Apr 03 20:57:18 +0000 2018,0.0,0.0,1.0,0.0,75
275,@CNN,JUST IN: The ATF tweets they are responding to the reported shooting at YouTube headquarters https://t.co/tOU3JIfDRd https://t.co/yathGupTmp,Tue Apr 03 20:56:24 +0000 2018,0.0,0.0,1.0,0.0,76
276,@CNN,A YouTube employee was video-conferencing with someone in the building and heard people screaming; The person who w… https://t.co/224riTVfsJ,Tue Apr 03 20:47:39 +0000 2018,-0.3818,0.0,0.867,0.133,77
277,@CNN,"Losing MLK ""hurts all the time,"" but we fight on, Jesse Jackson says https://t.co/D8wjj58LKK via @CNNOpinion https://t.co/MZFvFtqLhS",Tue Apr 03 20:44:17 +0000 2018,-0.7391,0.0,0.659,0.341,78
278,@CNN,"BREAKING: San Bruno, California, police tweet that they are responding to an active shooter at YouTube headquarters… https://t.co/6YnFc2AdmE",Tue Apr 03 20:38:30 +0000 2018,0.4019,0.137,0.863,0.0,79
279,@CNN,"A House Republican called for the ouster of Scott Pruitt, the embattled administrator of the Environmental Protecti… https://t.co/KsOGHnp3s2",Tue Apr 03 20:30:26 +0000 2018,0.0,0.0,1.0,0.0,80
280,@CNN,What to do when your boss forces you to read propaganda on air | By Steven Greenhouse via @CNNOpinion… https://t.co/yADKK2A6tE,Tue Apr 03 20:18:02 +0000 2018,-0.25,0.0,0.9,0.1,81
281,@CNN,"Six months after hurricanes ravaged the island, Puerto Rico experienced a tourism boom this Easter https://t.co/xZOYq03CmJ",Tue Apr 03 20:13:06 +0000 2018,0.0,0.0,1.0,0.0,82
282,@CNN,"RT @TheLeadCNN: Today, the first person was sentenced in special counsel Robert Mueller’s investigation, as it pursues crimes related to Ru…",Tue Apr 03 20:10:12 +0000 2018,0.3818,0.118,0.833,0.048,83
283,@CNN,Stormy Daniels is requesting Treasury Department information filed by a bank about “suspicious” activity surroundin… https://t.co/3HR7yRDS4b,Tue Apr 03 20:06:50 +0000 2018,0.2023,0.114,0.886,0.0,84
284,@CNN,The kiss of death in Trump's Cabinet is disagreeing with the boss | Analysis by CNN's Z. Byron Wolf… https://t.co/9h7160N4V5,Tue Apr 03 20:06:08 +0000 2018,-0.2732,0.118,0.675,0.207,85
285,@CNN,"RT @CNNMoney: Dow jumps 388 points, recapturing most of Monday's drop. Amazon rebounds 1.5% after volatile day. Nasdaq gains 1%. https://t.…",Tue Apr 03 20:03:02 +0000 2018,0.1868,0.168,0.736,0.097,86
286,@CNN,Members of the last remaining and most powerful rebel group in the besieged Syrian enclave of Eastern Ghouta outsid… https://t.co/BSVQ9lW8Dx,Tue Apr 03 20:01:08 +0000 2018,0.2992,0.135,0.784,0.082,87
287,@CNN,British scientists say they are unable to determine where the substance used to attack former Russian spy Sergei Sk… https://t.co/lVxDXZysao,Tue Apr 03 19:56:03 +0000 2018,-0.4767,0.0,0.86,0.14,88
288,@CNN,Tiger Woods is returning to the Masters for the first time since 2015. He'll tee it up this week as one of the favo… https://t.co/qrIt4THGJq,Tue Apr 03 19:51:13 +0000 2018,0.0,0.0,1.0,0.0,89
289,@CNN,RT @AC360: Former CIA Director Leon Panetta likens President Trump's choice of company for his Easter weekend of tweeting and golfing at Ma…,Tue Apr 03 19:46:20 +0000 2018,0.0,0.0,1.0,0.0,90
290,@CNN,5 things Beto O'Rourke's eye-popping fundraising reveals | Analysis by @CillizzaCNN https://t.co/rSo1oQ3VCv https://t.co/1nmMxj7llM,Tue Apr 03 19:43:04 +0000 2018,0.0,0.0,1.0,0.0,91
291,@CNN,"Bed Bath &amp; Beyond is allowing consumers to exchange Toys ""R"" Us or Babies ""R"" Us gift cards, but you'd better act f… https://t.co/eZ6QsGWBjo",Tue Apr 03 19:38:06 +0000 2018,0.7003,0.209,0.791,0.0,92
292,@CNN,"California lawmakers have proposed a dramatic change in the standard for police use of deadly force, replacing the… https://t.co/cj1AoAueBq",Tue Apr 03 19:33:05 +0000 2018,0.0,0.0,1.0,0.0,93
293,@CNN,10 South Florida cities have filed a lawsuit challenging a law that gives the state of Florida the authority to reg… https://t.co/MpV1lcKQ1f,Tue Apr 03 19:28:09 +0000 2018,-0.0,0.133,0.78,0.087,94
294,@CNN,President Trump's attacks on Amazon are a problem for your 401(k) https://t.co/5KHj581wHX https://t.co/tdkoOIMTJI,Tue Apr 03 19:23:06 +0000 2018,-0.5994,0.104,0.552,0.344,95
295,@CNN,"EPA Administrator Scott Pruitt is drawing scrutiny for his housing situation and travel practices, but in his role… https://t.co/Spv1phCwOf",Tue Apr 03 19:18:03 +0000 2018,0.0,0.0,1.0,0.0,96
296,@CNN,"RT @CNNnewsroom: Fmr. Director, US Ethics Office, says the President ""attacking"" a private company in this country is ""just unprecedented""…",Tue Apr 03 19:11:36 +0000 2018,0.0,0.0,1.0,0.0,97
297,@CNN,As the search continues for three siblings and questions mount over how the rest of their family ended up dead at t… https://t.co/fhZOp9Mv8w,Tue Apr 03 19:10:02 +0000 2018,-0.6486,0.0,0.837,0.163,98
298,@CNN,Officials in Nigeria and Kenya are looking into whether data-crunching firm Cambridge Analytica tried to interfere… https://t.co/RRYXP7irGU,Tue Apr 03 19:03:44 +0000 2018,0.0,0.0,1.0,0.0,99
299,@CNN,"Unusual forms of ""nightmare"" antibiotic-resistant bacteria have been detected in 27 states, according to a CDC repo… https://t.co/3Z8zf6LQTM",Tue Apr 03 18:52:01 +0000 2018,0.0,0.0,1.0,0.0,100
300,@FoxNews,"Brandon Judd: ""We can get the border wall done as long as we have all of the Republicans behind [President… https://t.co/6aTuE8wWp3",Wed Apr 04 07:00:01 +0000 2018,0.0,0.0,1.0,0.0,1
301,@FoxNews,"'24-hour overnight challenge' viral trend has teens, twentysomethings camping out in bizarre places https://t.co/fbH6s7y5rz",Wed Apr 04 06:55:00 +0000 2018,-0.25,0.083,0.769,0.147,2
302,@FoxNews,".@KenPaxtonTX: “If @POTUS thinks the National Guard will help us, given the situation in Mexico and this caravan of… https://t.co/cz5EUJu5VV",Wed Apr 04 06:50:00 +0000 2018,0.4019,0.124,0.876,0.0,3
303,@FoxNews,"On @IngrahamAngle​, @MonicaCrowley reacted to President @realDonaldTrump's plan to use the military to secure the U… https://t.co/V84RgDEvG6",Wed Apr 04 06:45:00 +0000 2018,0.34,0.13,0.87,0.0,4
304,@FoxNews,.@Judgenap on U.S. Attorney John Huber to investigate @FBI https://t.co/Sbewi6IDSE,Wed Apr 04 06:40:00 +0000 2018,0.0,0.0,1.0,0.0,5
305,@FoxNews,".@POTUS: “We intend to get along with China, but we have to do something very substantial about the trade deficit.” https://t.co/HV2J2RpKVR",Wed Apr 04 06:30:00 +0000 2018,0.3898,0.117,0.883,0.0,6
306,@FoxNews,A young student from the Great Heath Academy in the United Kingdom tries on firefighter gear as firefighters explai… https://t.co/GYMtAclGaU,Wed Apr 04 06:25:00 +0000 2018,0.7845,0.289,0.711,0.0,7
307,@FoxNews,.@gen_jackkeane: “We are pushing back on Russia and confronting them more than [@POTUS’] predecessor did for eight… https://t.co/K8sNnFtG1W,Wed Apr 04 06:20:00 +0000 2018,-0.1531,0.0,0.914,0.086,8
308,@FoxNews,One sailor assigned to the Los Angeles-class attack submarine USS Topeka greets his wife with a rose during a homec… https://t.co/ukm4xthITq,Wed Apr 04 06:15:00 +0000 2018,-0.3612,0.074,0.783,0.143,9
309,@FoxNews,".@MonicaCrowley: ""How refreshing to have an American commander-in-chief who means what he says, says what he means,… https://t.co/qXxIBbKVAM",Wed Apr 04 06:10:00 +0000 2018,0.0,0.0,1.0,0.0,10
310,@FoxNews,.@POTUS on military guarding the U.S. southern border: “I think that it’s something we have to do.”… https://t.co/h1Wn1Gk2RA,Wed Apr 04 06:05:00 +0000 2018,0.0,0.0,1.0,0.0,11
311,@FoxNews,"Michael Waltz: ""Unfortunately this president...is going to have to clean up the messes that #Obama left him after e… https://t.co/ymkwDIZiBd",Wed Apr 04 06:00:00 +0000 2018,0.0772,0.117,0.779,0.104,12
312,@FoxNews,4 Marines feared dead in helicopter crash near US-Mexico border https://t.co/sQOiJ4MAej,Wed Apr 04 05:55:28 +0000 2018,-0.8807,0.0,0.407,0.593,13
313,@FoxNews,California cliff plunge investigation focuses on unaccounted-for Hart Tribe children https://t.co/aE8KJjFxlC,Wed Apr 04 05:55:00 +0000 2018,0.0,0.0,1.0,0.0,14
314,@FoxNews,"Brandon Judd, National Border Patrol Union President: “We have to do something to secure the border so that we have… https://t.co/ALTg5t0uuM",Wed Apr 04 05:50:00 +0000 2018,0.34,0.107,0.893,0.0,15
315,@FoxNews,"Death penalty for women having abortions? No, candidate clarifies https://t.co/pdSftNJGOt",Wed Apr 04 05:45:00 +0000 2018,-0.802,0.112,0.353,0.535,16
316,@FoxNews,"""Disgraceful!"": President @realDonaldTrump blasts @TheDemocrats, says they are obstructing Cabinet nominations https://t.co/FudSt9Ax0Q",Wed Apr 04 05:40:00 +0000 2018,0.0,0.0,1.0,0.0,17
317,@FoxNews,"On @AmericaNewsroom Tuesday, @CLewandowski_ talked about President @realDonaldTrump's plan to use the military to s… https://t.co/nA2qUhLAet",Wed Apr 04 05:35:00 +0000 2018,0.0,0.0,1.0,0.0,18
318,@FoxNews,".@TGowdySC: “I’m worried about the divisiveness. I like contrast…but conflict is debilitating, and I just feel our… https://t.co/z1SBwBxMBl",Wed Apr 04 05:30:00 +0000 2018,-0.25,0.125,0.65,0.225,19
319,@FoxNews,"'Upskirt' photos included shots of convicted man's co-workers, prosecutors say https://t.co/XNfyo2YwsK",Wed Apr 04 05:25:00 +0000 2018,0.0,0.0,1.0,0.0,20
320,@FoxNews,"@CLewandowski_: “A stock market that continues to go up. A president who’s defending our border, cutting taxes for… https://t.co/zvfB9yaxee",Wed Apr 04 05:20:00 +0000 2018,-0.128,0.0,0.919,0.081,21
321,@FoxNews,".@POTUS: “We have to have strong borders. We need the wall."" https://t.co/u9Y3juYKMJ",Wed Apr 04 05:15:00 +0000 2018,0.5106,0.231,0.769,0.0,22
322,@FoxNews,.@SebGorka: “If you are seeking asylum…then you have to seek asylum in the first country that provides it after you… https://t.co/gSv3v5Mjwx,Wed Apr 04 05:10:00 +0000 2018,0.0,0.0,1.0,0.0,23
323,@FoxNews,"'Nightmare bacteria' cases seen in 27 states, CDC reports https://t.co/gpjS1C7KCA",Wed Apr 04 05:05:00 +0000 2018,0.0,0.0,1.0,0.0,24
324,@FoxNews,".@POTUS: “We have immigration laws that are laughed at by everybody and it’s got to be changed. We need the wall, w… https://t.co/BKulOlh8oe",Wed Apr 04 05:00:00 +0000 2018,0.4588,0.12,0.88,0.0,25
325,@FoxNews,Co-designer of deadly Kansas waterslide that decapitated boy charged in child’s death https://t.co/FSwPtmFDhV,Wed Apr 04 04:55:00 +0000 2018,-0.6908,0.0,0.659,0.341,26
326,@FoxNews,Veteran fights homeowners association to keep flag outside of his home https://t.co/sCRJq5Vg0K,Wed Apr 04 04:50:00 +0000 2018,-0.4019,0.0,0.803,0.197,27
327,@FoxNews,".@CLewandowski_: “We are a sovereign country. If we can’t control our borders, then we are nothing.” https://t.co/PPgDXpg3wO",Wed Apr 04 04:45:00 +0000 2018,0.0,0.0,1.0,0.0,28
328,@FoxNews,"David Ward, former ICE agent: “If we don’t secure our border, what you saw in Europe is going to happen here in the… https://t.co/ERKXGhMakA",Wed Apr 04 04:40:00 +0000 2018,0.34,0.094,0.906,0.0,29
329,@FoxNews,BREAKING NEWS: @YouTube shooter reportedly ID’d as woman with vendetta against company https://t.co/xdQjOoRukB,Wed Apr 04 04:36:11 +0000 2018,0.0,0.0,1.0,0.0,30
330,@FoxNews,'Austin Powers' actor Verne Troyer (Mini Me) reportedly hospitalized https://t.co/JIFLAf6e9Y,Wed Apr 04 04:35:00 +0000 2018,0.0,0.0,1.0,0.0,31
331,@FoxNews,".@POTUS: “We cannot have people flowing into our country illegally, disappearing and by the way, never showing up t… https://t.co/8nnTVZE7nK",Wed Apr 04 04:30:00 +0000 2018,0.0,0.0,1.0,0.0,32
332,@FoxNews,"'Roseanne' not as pro-Trump as reported, Kareem Abdul-Jabbar says https://t.co/oej3hiYjcN",Wed Apr 04 04:25:00 +0000 2018,0.0,0.0,1.0,0.0,33
333,@FoxNews,"WHERE'S THE FIRE? With sirens blaring, a National Guardsman, and Ohio firefighter, surprised his little girls as he… https://t.co/G9UPwU8nWq",Wed Apr 04 04:20:00 +0000 2018,-0.3034,0.09,0.761,0.149,34
334,@FoxNews,".@RandPaul: “The 1,100 people that are marching up through Mexico should be stopped at the border and they should b… https://t.co/NOJg9GfAB0",Wed Apr 04 04:15:00 +0000 2018,-0.2263,0.0,0.913,0.087,35
335,@FoxNews,.@kayleighmcenany on President @realDonaldTrump: “Look at his success. This is a president setting records…This is… https://t.co/8LlqYl9jgf,Wed Apr 04 04:10:00 +0000 2018,0.5719,0.209,0.791,0.0,36
336,@FoxNews,"On Tuesday, President @realDonaldTrump called for tougher border security, stating that “we have to change our immi… https://t.co/q0ufnf0DW2",Wed Apr 04 04:05:00 +0000 2018,0.4767,0.204,0.796,0.0,37
337,@FoxNews,".@POTUS: “Until we have a wall and proper security, we’re going to be guarding our border with the military.” https://t.co/pELlXRWeeL",Wed Apr 04 04:01:00 +0000 2018,0.34,0.118,0.882,0.0,38
338,@FoxNews,.@guypbenson on Amazon: “This is a new form of capitalism…This is how creative destruction works.” @foxnewsnight https://t.co/2CsPiaoaDe,Wed Apr 04 03:54:36 +0000 2018,-0.0258,0.216,0.61,0.174,39
339,@FoxNews,#Trump: 'I want to get out' of Syria and 'bring our troops back home' https://t.co/qewbJrtSF1,Wed Apr 04 03:39:41 +0000 2018,0.0772,0.085,0.915,0.0,40
340,@FoxNews,".@JohnKasich in New Hampshire, hints at #Trump 2020 challenge: 'All my options are on the table'
https://t.co/wyF60UBoTH",Wed Apr 04 03:27:20 +0000 2018,0.0772,0.075,0.925,0.0,41
341,@FoxNews,".@KenPaxtonTX: “If @POTUS thinks the National Guard will help us, given the situation in Mexico and this caravan of… https://t.co/LU2wCn5IMf",Wed Apr 04 03:17:06 +0000 2018,0.4019,0.124,0.876,0.0,42
342,@FoxNews,".@ChrisNeiweem on @POTUS plans to bring troops back from Syria: ""It's a chess match and I think he's smart. Some of… https://t.co/AUgclKJPlb",Wed Apr 04 03:01:56 +0000 2018,0.4019,0.124,0.876,0.0,43
343,@FoxNews,"Michael Waltz: ""Unfortunately this president...is going to have to clean up the messes that Obama left him after ei… https://t.co/iB0JGy0LJb",Wed Apr 04 02:55:38 +0000 2018,0.0772,0.117,0.779,0.104,44
344,@FoxNews,Former ICE Special Agent: #Trump Policies Not Drastic; 'Returning to Status Quo' Before #Obama  #IngrahamAngle https://t.co/kwqwFATXzO,Wed Apr 04 02:45:43 +0000 2018,0.4019,0.153,0.847,0.0,45
345,@FoxNews,"On Tuesday, President @realDonaldTrump vowed to have the United States military guard the U.S.-Mexico border until… https://t.co/E1zitEdgBo",Wed Apr 04 02:36:03 +0000 2018,0.4215,0.149,0.851,0.0,46
346,@FoxNews,"Colorado man arrested after attempting to enter @usairforce base, driving to school in minivan strapped with propan… https://t.co/bOXzyCxMYm",Wed Apr 04 02:24:35 +0000 2018,-0.4767,0.0,0.846,0.154,47
347,@FoxNews,".@MonicaCrowley: ""How refreshing to have an American commander-in-chief who means what he says, says what he means,… https://t.co/DsRXAwKi4s",Wed Apr 04 02:22:51 +0000 2018,0.0,0.0,1.0,0.0,48
348,@FoxNews,"Robbed of memories and money, a 96-year-old veteran gets his @FordMustang back in full glory https://t.co/NSgyQ0P5Pw",Wed Apr 04 02:14:33 +0000 2018,0.5423,0.2,0.8,0.0,49
349,@FoxNews,Man who threw banana peel at Dave Chappelle is now suing the comedian https://t.co/OFM9q1lpOq,Wed Apr 04 01:56:49 +0000 2018,0.128,0.156,0.719,0.126,50
350,@FoxNews,"Senate cracks down on election hacking, pushes bills to protect the vote https://t.co/h4NPZp7lJB",Wed Apr 04 01:45:19 +0000 2018,0.3818,0.178,0.822,0.0,51
351,@FoxNews,.@SebGorka: “If you are seeking asylum…then you have to seek asylum in the first country that provides it after you… https://t.co/9UGdHxUang,Wed Apr 04 01:36:51 +0000 2018,0.0,0.0,1.0,0.0,52
352,@FoxNews,#Trump would not be first president to send National Guard soldiers to US-Mexico border https://t.co/zVq43ASvT4,Wed Apr 04 01:28:28 +0000 2018,0.0,0.0,1.0,0.0,53
353,@FoxNews,Labrador Retrievers ranked most popular dog in America for 27 years running https://t.co/Vgq5xEXcmt,Wed Apr 04 01:15:41 +0000 2018,0.4754,0.205,0.795,0.0,54
354,@FoxNews,"Hotel lifts lifetime ban for man who destroyed room with pepperoni, flock of seagulls https://t.co/OmhYN8eNUe",Wed Apr 04 01:10:29 +0000 2018,-0.7783,0.0,0.657,0.343,55
355,@FoxNews,Mom praises @TSA employee who helped with her autistic son: She's from 'TSA heaven' https://t.co/tZm8JhIaEB,Wed Apr 04 01:00:14 +0000 2018,0.7717,0.34,0.66,0.0,56
356,@FoxNews,"Mueller claims #Trump is not criminal target in his investigation, report says https://t.co/J8zfc7sXqm",Wed Apr 04 00:50:58 +0000 2018,0.4168,0.188,0.812,0.0,57
357,@FoxNews,"Sheriff slams county's call for more police training as a 'slap in the face,' says it drives 'anti-law enforcement… https://t.co/91nvwAaGDz",Wed Apr 04 00:45:07 +0000 2018,0.1531,0.082,0.918,0.0,58
358,@FoxNews,"Bus traveling from Houston crashes in Mexico, leaving 1 dead, multiple others injured, reports say https://t.co/scxEX5FF2s",Wed Apr 04 00:35:53 +0000 2018,-0.7906,0.0,0.65,0.35,59
359,@FoxNews,Stormy Daniels' lawyer requests 'suspicious' bank information linked to 'hush' payment https://t.co/uF1FQAtq1o,Wed Apr 04 00:26:39 +0000 2018,0.0,0.0,1.0,0.0,60
360,@FoxNews,".@jorgeramosnews on migrant caravan: ""I think, finally, the United States and #DonaldTrump, they've realized that t… https://t.co/DecF0gA0Xc",Wed Apr 04 00:21:23 +0000 2018,0.4215,0.149,0.851,0.0,61
361,@FoxNews,".@jorgeramosnews: ""I don't think that bringing the military to the border is the right solution. I think it's going… https://t.co/eOpyo6y7aa",Wed Apr 04 00:15:04 +0000 2018,0.3182,0.113,0.887,0.0,62
362,@FoxNews,"Chad Jenkins: ""This can happen anywhere and we, as American citizens, need to be prepared for this type of atrociou… https://t.co/gzlyZXGreQ",Wed Apr 04 00:07:34 +0000 2018,0.2263,0.087,0.913,0.0,63
363,@FoxNews,".@CLewandowski_: “A stock market that continues to go up. A president who’s defending our border, cutting taxes for… https://t.co/ZMB1dWbjny",Tue Apr 03 23:57:20 +0000 2018,-0.128,0.0,0.919,0.081,64
364,@FoxNews,.@SanBrunoPolice provide an update on Tuesday's shootings at @YouTube headquarters  https://t.co/X8Ja78j1d4 https://t.co/F0c6LeRen5,Tue Apr 03 23:46:47 +0000 2018,0.0,0.0,1.0,0.0,65
365,@FoxNews,".@TGowdySC: “I’m worried about the divisiveness. I like contrast…but conflict is debilitating, and I just feel our… https://t.co/ooEpmb7x59",Tue Apr 03 23:39:36 +0000 2018,-0.25,0.125,0.65,0.225,66
366,@FoxNews,.@gen_jackkeane: “We are pushing back on Russia and confronting them more than [@POTUS’] predecessor did for eight… https://t.co/Lq99FSGTkA,Tue Apr 03 23:25:47 +0000 2018,-0.1531,0.0,0.914,0.086,67
367,@FoxNews,"Brandon Judd, National Border Patrol Union President: “We have to do something to secure the border so that we have… https://t.co/uUh4faCgYg",Tue Apr 03 23:18:05 +0000 2018,0.34,0.107,0.893,0.0,68
368,@FoxNews,Fitton: Op-Ed by Andrew McCabe's Wife Is 'Noise' So He Can Challenge FBI Ouster https://t.co/eT4zdfj6Xp,Tue Apr 03 23:14:40 +0000 2018,0.144,0.1,0.9,0.0,69
369,@FoxNews,"RT @FoxBusiness: .@AlvedaCKing on 50th anniversary of #MLKJr's 'I've been to the mountaintop' speech: ""Still, we must learn to live togethe…",Tue Apr 03 23:00:08 +0000 2018,0.0,0.0,1.0,0.0,70
370,@FoxNews,"#Trump Tells Latvian President to Call on Baltic Reporter, Not 'Fake News' US Press https://t.co/Vm6hYexIsP",Tue Apr 03 22:58:21 +0000 2018,-0.4767,0.0,0.819,0.181,71
371,@FoxNews,".@continetti: ""When [@POTUS] was inaugurated president, illegal border traffic dropped precipitously. It's now been… https://t.co/Wf0TX3GZWT",Tue Apr 03 22:50:21 +0000 2018,-0.5574,0.0,0.795,0.205,72
372,@FoxNews,US proposes extra tariffs on $50B in Chinese products to protest tech theft https://t.co/q8ZiJiUBGD,Tue Apr 03 22:39:32 +0000 2018,-0.25,0.0,0.867,0.133,73
373,@FoxNews,Medical official: “We now have 3 victims who have come in that we’ve taken care of.” (via @FoxBusiness) https://t.co/e8aQUATiiv,Tue Apr 03 22:36:14 +0000 2018,0.2263,0.149,0.744,0.107,74
374,@FoxNews,"Moments ago, President @realDonaldTrump offered his thoughts and prayers to those affected by Tuesday's shooting at… https://t.co/bJz9kJyHjT",Tue Apr 03 22:16:44 +0000 2018,-0.1531,0.0,0.909,0.091,75
375,@FoxNews,".@YouTube shooting sparks reaction from lawmakers, national figures https://t.co/2j2GFGHS9R",Tue Apr 03 21:56:44 +0000 2018,0.0,0.0,1.0,0.0,76
376,@FoxNews,"BREAKING: Woman found dead at @YouTube headquarters, believed to be shooter, police confirm; at least 4 wounded https://t.co/U3eZQUE0um",Tue Apr 03 21:53:49 +0000 2018,-0.6486,0.0,0.788,0.212,77
377,@FoxNews,"Authorities give an update on the active shooter situation at YouTube's headquarters in San Bruno, California. Cour… https://t.co/TrMg49BxdN",Tue Apr 03 21:36:14 +0000 2018,0.4019,0.137,0.863,0.0,78
378,@FoxNews,'She Was Shot Ten Times': Witness Claims Seeing Two Women Shot at @YouTube HQ  https://t.co/EAvbSFmCs3,Tue Apr 03 21:29:03 +0000 2018,0.0,0.0,1.0,0.0,79
379,@FoxNews,"""There's a lot of police in that building."" Eyewitness describes police response to report of gunshots at @YouTube… https://t.co/lf1Rixaa20",Tue Apr 03 21:13:33 +0000 2018,0.0,0.0,1.0,0.0,80
380,@FoxNews,.@YouTube employee describes seeing 'blood drips on the floor' amid active shooter reports https://t.co/R6FMYPHgyV,Tue Apr 03 21:09:31 +0000 2018,0.4019,0.172,0.828,0.0,81
381,@FoxNews,"Trump: 'I want to get out' of Syria and 'bring our troops back home' - via @brookefoxnews 
https://t.co/tYO5LHYiKH",Tue Apr 03 21:07:26 +0000 2018,0.0772,0.075,0.925,0.0,82
382,@FoxNews,"Authorities have responded to an active shooter situation at @YouTube's headquarters in San Bruno, California.… https://t.co/U5ep2uLEdp",Tue Apr 03 21:05:28 +0000 2018,0.4019,0.153,0.847,0.0,83
383,@FoxNews,"""I was trying to find tools to help her and I found a bungee cord and I tied that around her leg to stop the blood… https://t.co/nyqwfeRyAS",Tue Apr 03 21:04:07 +0000 2018,0.128,0.1,0.818,0.082,84
384,@FoxNews,"JUST IN: 'Multiple patients' hospitalized after reported @YouTube HQ shooting, officials say  https://t.co/FNBrozuksO",Tue Apr 03 20:47:32 +0000 2018,0.0,0.0,1.0,0.0,85
385,@FoxNews,"Police say 'active shooter' at @YouTube headquarters in San Bruno, California https://t.co/i9eyCbLWrQ",Tue Apr 03 20:40:12 +0000 2018,0.4019,0.197,0.803,0.0,86
386,@FoxNews,BREAKING: Gunshots reported at @YouTube headquarters in California https://t.co/IiVK9XZPOG,Tue Apr 03 20:21:20 +0000 2018,0.0,0.0,1.0,0.0,87
387,@FoxNews,"David Ward, former ICE agent: “If we don’t secure our border, what you saw in Europe is going to happen here in the… https://t.co/QYAtoJGqd4",Tue Apr 03 20:11:03 +0000 2018,0.34,0.094,0.906,0.0,88
388,@FoxNews,'Monster' diamondback rattlesnake spotted in Florida https://t.co/x3WlykSOUJ,Tue Apr 03 20:06:00 +0000 2018,0.0,0.0,1.0,0.0,89
389,@FoxNews,"John Kasich, in New Hampshire, hints at Trump 2020 challenge: 'All my options are on the table' https://t.co/wyF60UBoTH",Tue Apr 03 19:55:32 +0000 2018,0.0772,0.071,0.929,0.0,90
